domain,visits,pageviews,users,pageviews_per_session,avg_session_duration,exits
hra.myhealth.va.gov,5191,214917,5191,41.40184935,1063.645348,4153
imef.marines.mil,5191,5191,5191,1,72.00308226,4153
is.usembassy.gov,5191,5191,5191,1,2.400115585,5191
isotopes.usgs.gov,5191,14535,2076,2.800038528,50.80215758,5191
knowyourmilitary.osd.mil,5191,5191,5191,1,0,5191
landsat.visibleearth.nasa.gov,5191,21803,5191,4.200154113,38.00154113,5191
laughlin.af.mil,5191,8306,4153,1.600077056,19.00077056,4153
louisville.va.gov,5191,17650,5191,3.400115585,374.0159892,7268
lre.usace.army.mil,5191,6229,5191,1.199961472,16.40069351,5191
lunar.gsfc.nasa.gov,5191,17650,7268,3.400115585,32.20130996,7268
malmstrom.af.mil,5191,8306,5191,1.600077056,54.40223464,5191
marketplace.fedramp.gov,5191,5191,5191,1,0,5191
mccdc.marines.mil,5191,8306,3115,1.600077056,118.8050472,3115
mvn.usace.army.mil,5191,10382,5191,2,40.40165671,5191
nasapeople.nasa.gov,5191,35300,10382,6.800231169,105.0044307,7268
nationalblueribbonschools.ed.gov,5191,38415,6229,7.400308226,129.0055866,6229
navair.usajobs.gov,5191,16612,3115,3.200154113,23.40107879,5191
nbrc.gov,5191,11421,4153,2.200154113,443.0188788,5191
ncim-qa.nci.nih.gov,5191,11421,1038,2.200154113,40.00173377,3115
ncnr.nist.gov,5191,30109,3115,5.800231169,159.806781,5191
nctr.pmel.noaa.gov,5191,5191,5191,1,0,5191
ne.usembassy.gov,5191,12459,4153,2.400115585,189.4080139,5191
netcents.af.mil,5191,11421,4153,2.200154113,59.60258139,5191
newriver.marines.mil,5191,5191,5191,1,0,5191
northcom.mil,5191,19727,5191,3.800231169,335.6143325,4153
northernindiana.va.gov,5191,9344,5191,1.800038528,35.00154113,5191
northport.va.gov,5191,11421,5191,2.200154113,291.4124446,4153
nsi.ncirc.gov,5191,7268,3115,1.400115585,12.2005394,5191
odeo.hq.nasa.gov,5191,22841,13497,4.400115585,275.6118282,11421
odni.gov,5191,17650,4153,3.400115585,370.4159122,5191
origin-www.fsis.usda.gov,5191,9344,2076,1.800038528,11.2005394,6229
osmre.gov,5191,5191,5191,1,0,5191
pepfar.gov,5191,24918,5191,4.800231169,84.20362165,5191
pittsburgh.afrc.af.mil,5191,14535,4153,2.800038528,64.60277403,5191
portale.eoir.justice.gov,5191,56065,2076,10.80042381,7764.331728,5191
pulse.cio.gov,5191,16612,2076,3.200154113,227.4097476,5191
pumas.jpl.nasa.gov,5191,6229,5191,1.199961472,212.0090541,5191
qualityindicators.ahrq.gov,5191,5191,5191,1,80.60335196,4153
ready.marines.mil,5191,8306,5191,1.600077056,98.0042381,5191
reno.va.gov,5191,13497,5191,2.600077056,41.8017723,6229
rnet.state.gov,5191,11421,3115,2.200154113,108.2045849,5191
roseburg.va.gov,5191,15574,5191,3.000192641,97.80408399,7268
rossweb.nwcg.gov,5191,9344,3115,1.800038528,17.60084762,6229
saffm.hq.af.mil,5191,23880,5191,4.600269698,628.8268156,5191
sam.usace.army.mil,5191,13497,6229,2.600077056,173.8073589,6229
sarsat.noaa.gov,5191,10382,5191,2,143.6060489,5191
selectionmanager.usastaffing.gov,5191,26994,5191,5.200154113,249.8106338,5191
sftool.gov,5191,12459,5191,2.400115585,50.40223464,5191
socialwork.va.gov,5191,26994,6229,5.200154113,130.0055866,6229
soho.nascom.nasa.gov,5191,10382,5191,2,125.4053169,5191
spaceflightsystems.grc.nasa.gov,5191,12459,4153,2.400115585,348.6149104,4153
sspd.gsfc.nasa.gov,5191,7268,3115,1.400115585,18.20073204,5191
ssq.gsa.gov,5191,74754,2076,14.40069351,126.605471,6229
staging.frtr.gov,5191,5191,1038,1,0,5191
tcc.export.gov,5191,28033,5191,5.400308226,461.419765,5191
texasvalley.va.gov,5191,11421,4153,2.200154113,352.2149875,4153
tfm.fiscal.treasury.gov,5191,10382,2076,2,121.2051628,5191
trc.nist.gov,5191,17650,3115,3.400115585,12.40050087,5191
tx.usgs.gov,5191,10382,6229,2,145.6062416,5191
usarcent.army.mil,5191,26994,3115,5.200154113,92.00385282,5191
usccr.gov,5191,15574,4153,3.000192641,312.0132922,5191
usfj.mil,5191,8306,4153,1.600077056,83.80350607,5191
ustda.gov,5191,10382,5191,2,282.6120208,5191
visualsonline.cancer.gov,5191,12459,5191,2.400115585,22.20092468,5191
wcms-wp.cdc.gov,5191,44645,1038,8.600462339,1677.071662,5191
webstandards.hhs.gov,5191,34262,3115,6.600269698,1012.643229,5191
wi.water.usgs.gov,5191,5191,5191,1,0,5191
wichita.va.gov,5191,13497,4153,2.600077056,126.605471,7268
wrp.gov,5191,26994,5191,5.200154113,891.2381044,5191
www-beta.dev.ncei.noaa.gov,5191,20765,1038,4.000192641,427.8183394,4153
wwwcf.nlm.nih.gov,5191,5191,2076,1,2.400115585,5191
125fw.ang.af.mil,4153,14535,4153,3.499879605,267.9985553,4153
13thmeu.marines.mil,4153,4153,4153,1,0,4153
193sow.ang.af.mil,4153,5191,5191,1.249939803,0,4153
26thmeu.marines.mil,4153,13497,4153,3.249939803,58.24969901,4153
315aw.afrc.af.mil,4153,5191,4153,1.249939803,22.74981941,4153
3rdmlg.marines.mil,4153,11421,5191,2.750060197,127.2492174,2076
445aw.afrc.af.mil,4153,11421,4153,2.750060197,18.74981941,4153
512aw.afrc.af.mil,4153,4153,2076,1,0,4153
6thmarines.marines.mil,4153,13497,4153,3.249939803,40.99975921,4153
7af.pacaf.af.mil,4153,5191,3115,1.249939803,15.2499398,4153
above.nasa.gov,4153,19727,1038,4.750060197,139.4991572,4153
aceservices.cbp.dhs.gov,4153,33224,3115,8,696.9961474,3115
afghanistan.cr.usgs.gov,4153,6229,2076,1.499879605,181.9990368,4153
akama.arc.nasa.gov,4153,6229,4153,1.499879605,368.2480135,4153
alexandria.va.gov,4153,10382,3115,2.499879605,173.4991572,4153
altus.af.mil,4153,8306,3115,2,1184.993499,3115
applocker.navy.mil,4153,9344,5191,2.249939803,35.24969901,5191
beamartian.jpl.nasa.gov,4153,7268,4153,1.750060197,6.249939803,4153
beta.ngs.noaa.gov,4153,6229,3115,1.499879605,414.7476523,4153
bigspring.va.gov,4153,9344,3115,2.249939803,75.24969901,4153
biopreferred.gov,4153,10382,2076,2.499879605,163.4991572,4153
blogs.bls.gov,4153,4153,4153,1,170.2489766,2076
boise.va.gov,4153,14535,7268,3.499879605,44.99975921,8306
bush41library.tamu.edu,4153,5191,2076,1.249939803,54.24969901,4153
cco.ndu.edu,4153,5191,3115,1.249939803,5.249939803,4153
cio.gov,4153,21803,4153,5.249939803,99.99951842,4153
cleancities.energy.gov,4153,5191,4153,1.249939803,9.499879605,3115
clintonwhitehouse2.archives.gov,4153,5191,4153,1.249939803,23.99975921,4153
cms.nasa.gov,4153,60218,1038,14.49987961,0,4153
co.water.usgs.gov,4153,32186,3115,7.750060197,163.2492174,5191
conectate.gobiernousa.gov,4153,7268,3115,1.750060197,210.4989164,4153
constitutionday.cpms.osd.mil,4153,9344,4153,2.249939803,40.74981941,4153
darrp.noaa.gov,4153,4153,2076,1,151.9992776,4153
dev.wrh.noaa.gov,4153,4153,2076,1,0,4153
dj.usembassy.gov,4153,8306,3115,2,120.499398,4153
dobbins.afrc.af.mil,4153,11421,5191,2.750060197,55.49963882,5191
dodhrinfo.cpms.osd.mil,4153,11421,4153,2.750060197,121.7493378,2076
doj.usajobs.gov,4153,5191,3115,1.249939803,106.7493378,0
domains.dotgov.gov,4153,11421,4153,2.750060197,555.2470503,4153
dot.usajobs.gov,4153,5191,4153,1.249939803,535.9971105,2076
eagnmncom1178.usps.com,4153,6229,2076,1.499879605,3,4153
eagnmncom1a17.usps.com,4153,4153,4153,1,0,4153
eagnmncom1bfa.usps.com,4153,4153,4153,1,0,4153
eagnmncom1c45.usps.com,4153,4153,4153,1,0,4153
eagnmncom1c46.usps.com,4153,4153,4153,1,0,4153
eagnmncom1c48.usps.com,4153,4153,4153,1,0,4153
edg.epa.gov,4153,9344,3115,2.249939803,78.74957862,3115
edit.manufacturing.gov,4153,34262,1038,8.249939803,622.7466891,5191
efmp.amedd.army.mil,4153,16612,4153,4,175.9990368,4153
emtoolbox.nist.gov,4153,4153,4153,1,0,4153
find.digitalgov.gov,4153,4153,3115,1,4.499879605,4153
fleta.gov,4153,30109,4153,7.249939803,271.9985553,4153
flowsmapper.geo.census.gov,4153,6229,3115,1.499879605,34.49987961,3115
fordlibrarymuseum.gov,4153,7268,4153,1.750060197,34.24969901,4153
forms.oig.hhs.gov,4153,24918,6229,6,588.9968697,5191
fp.ed.gov,4153,8306,6229,2,54.24969901,4153
geodesy.noaa.gov,4153,8306,2076,2,28.49987961,4153
ghgdata.epa.gov,4153,14535,7268,3.499879605,678.7462076,4153
gmao.gsfc.nasa.gov,4153,22841,4153,5.499879605,188.4989164,4153
grace.jpl.nasa.gov,4153,9344,2076,2.249939803,50.74981941,4153
hmspermits.noaa.gov,4153,8306,3115,2,246.2487359,1038
https.cio.gov,4153,4153,4153,1,0,4153
huntington.va.gov,4153,13497,7268,3.249939803,17.49987961,5191
idcfoes.bls.gov,4153,66448,4153,16,743.9959066,4153
image.gsfc.nasa.gov,4153,5191,2076,1.249939803,133.7493378,2076
incidentnews.noaa.gov,4153,6229,4153,1.499879605,478.9973513,4153
infocenter.nimh.nih.gov,4153,138086,3115,33.24969901,503.4972309,3115
inss.ndu.edu,4153,7268,2076,1.750060197,121.2494582,4153
intra.usbr.gov,4153,6229,2076,1.499879605,560.7469299,1038
ioos.noaa.gov,4153,4153,4153,1,12,3115
j1visawaiverrecommendation.state.gov,4153,43606,4153,10.49987961,662.246328,2076
lab.opm.gov,4153,4153,4153,1,14.49987961,4153
locator.aids.gov,4153,4153,3115,1,0,4153
logcom.marines.mil,4153,59180,2076,14.2499398,1062.744281,4153
lrp.usace.army.mil,4153,5191,4153,1.249939803,36.74981941,4153
madis.ncep.noaa.gov,4153,16612,4153,4,117.9992776,4153
mag14.marines.mil,4153,13497,3115,3.249939803,576.7469299,4153
mag29.marines.mil,4153,5191,3115,1.249939803,136.9992776,4153
maptis.nasa.gov,4153,7268,3115,1.750060197,116.7493378,4153
marforaf.marines.mil,4153,8306,5191,2,102.7493378,5191
mg.usembassy.gov,4153,9344,4153,2.249939803,60.49963882,4153
militaryconsumer.gov,4153,14535,3115,3.499879605,20.49987961,4153
ml.usembassy.gov,4153,34262,5191,8.249939803,437.4977125,5191
montana.va.gov,4153,7268,4153,1.750060197,93.49939803,5191
montereybay.noaa.gov,4153,10382,3115,2.499879605,7.750060197,4153
mr.usembassy.gov,4153,6229,4153,1.499879605,9.499879605,4153
nao.usace.army.mil,4153,11421,4153,2.750060197,217.2487359,4153
nc.water.usgs.gov,4153,7268,4153,1.750060197,5.249939803,5191
nccdb.fmcsa.dot.gov,4153,14535,5191,3.499879605,305.9983145,3115
nccoe.nist.gov,4153,20765,3115,5,391.4979533,4153
nccwsc.usgs.gov,4153,8306,4153,2,183.4989164,5191
ncei-www-beta.dev.ncei.noaa.gov,4153,45683,1038,11,342.9980737,6229
ncorp.cancer.gov,4153,15574,2076,3.750060197,93.99951842,5191
nhqrnet.ahrq.gov,4153,48797,4153,11.74981941,497.7474115,4153
niagara.afrc.af.mil,4153,12459,3115,3,67.74957862,4153
norad.mil,4153,5191,4153,1.249939803,4.499879605,4153
nws.usace.army.mil,4153,6229,4153,1.499879605,27.49987961,4153
ofccp.dol-esa.gov,4153,5191,3115,1.249939803,30.49987961,4153
ogc.commerce.gov,4153,14535,3115,3.499879605,61.99975921,5191
oiir.hq.nasa.gov,4153,20765,7268,5,15.2499398,6229
oklahoma.va.gov,4153,12459,4153,3,538.9971105,4153
orwh.od.nih.gov,4153,4153,3115,1,0,4153
pa.water.usgs.gov,4153,11421,4153,2.750060197,110.9992776,6229
pe.usps.gov,4153,66448,3115,16,311.2482543,3115
poisonhelp.hrsa.gov,4153,4153,4153,1,0,4153
portugues.cdc.gov,4153,4153,4153,1,5,4153
progressreport.cancer.gov,4153,12459,4153,3,59.24969901,4153
proteomics.cancer.gov,4153,6229,4153,1.499879605,45.24969901,3115
provocativequestions.nci.nih.gov,4153,8306,2076,2,180.9990368,2076
psychologytraining.va.gov,4153,10382,5191,2.499879605,52.24969901,4153
public.ksc.nasa.gov,4153,16612,1038,4,433.2475319,4153
publications.usace.army.mil,4153,22841,2076,5.499879605,390.4979533,4153
reporting.research.gov,4153,317703,3115,76.49963882,2579.735854,6229
rocis.gov,4153,8306,2076,2,270.7486155,4153
roundupreads.jsc.nasa.gov,4153,4153,2076,1,0,4153
savingsbond.gov,4153,14535,4153,3.499879605,68.74957862,4153
sbir.cancer.gov,4153,8306,2076,2,340.9980737,4153
scp.nrc.gov,4153,15574,3115,3.750060197,448.7476523,4153
search.vaccines.gov,4153,38415,4153,9.249939803,217.4989164,4153
sec.usajobs.gov,4153,11421,4153,2.750060197,153.9992776,2076
section508.va.gov,4153,4153,2076,1,26.49987961,1038
sefsc.noaa.gov,4153,74754,2076,18,711.496027,4153
shiptracker.noaa.gov,4153,4153,2076,1,1155.993739,2076
siouxfalls.va.gov,4153,14535,3115,3.499879605,310.7483747,4153
smap.jpl.nasa.gov,4153,6229,3115,1.499879605,41.99975921,3115
solarsystem1.jpl.nasa.gov,4153,23880,1038,5.750060197,247.4986757,4153
space.commerce.gov,4153,6229,2076,1.499879605,25.49987961,4153
spc.ncep.noaa.gov,4153,10382,4153,2.499879605,8.750060197,4153
sr.usembassy.gov,4153,15574,3115,3.750060197,274.7486155,4153
stereo-ssc.nascom.nasa.gov,4153,9344,3115,2.249939803,409.7476523,4153
storm.pps.eosdis.nasa.gov,4153,3115,2076,0.750060197,13.2499398,2076
strbase.nist.gov,4153,19727,4153,4.750060197,128.499398,4153
sustainablecommunities.gov,4153,8306,3115,2,25.2499398,4153
td.usembassy.gov,4153,7268,3115,1.750060197,76.24969901,4153
tech.gsa.gov,4153,4153,4153,1,6.249939803,4153
techfarhub.cio.gov,4153,28033,1038,6.750060197,1217.993258,4153
techtransfer.cancer.gov,4153,9344,2076,2.249939803,451.4974717,4153
telehealth.va.gov,4153,10382,4153,2.499879605,65.74957862,4153
tomah.va.gov,4153,6229,4153,1.499879605,22.2499398,5191
treasuryscams.gov,4153,5191,2076,1.249939803,7.499879605,4153
usdebitcard.gov,4153,4153,3115,1,1.750060197,4153
vienna.usmission.gov,4153,7268,4153,1.750060197,32.74981941,4153
visn2.va.gov,4153,7268,4153,1.750060197,363.7481339,5191
wicworks.fns.usda.gov,4153,20765,6229,5,213.2487359,7268
wwwbrr.cr.usgs.gov,4153,4153,4153,1,0,4153
10thmarines.marines.mil,3115,8306,3115,2.666452648,83.9929374,1038
123aw.ang.af.mil,3115,6229,3115,1.999678973,70.99390048,3115
136aw.ang.af.mil,3115,4153,1038,1.333226324,7.999357945,3115
167aw.ang.af.mil,3115,6229,1038,1.999678973,19.99839486,3115
188wg.ang.af.mil,3115,5191,2076,1.666452648,18.33162119,3115
1stmaw.marines.mil,3115,22841,4153,7.33258427,14.33226324,4153
2017dodtransition.defense.gov,3115,2076,2076,0.666452648,17.33194222,2076
2ndmaw.marines.mil,3115,6229,3115,1.999678973,9.999036918,4153
557weatherwing.af.mil,3115,18688,2076,5.999357945,48.66260032,3115
8thmarines.marines.mil,3115,4153,2076,1.333226324,12.66548957,3115
919sow.afrc.af.mil,3115,6229,2076,1.999678973,0,4153
927arw.afrc.af.mil,3115,5191,3115,1.666452648,53.66195827,2076
aad.archives.gov,3115,4153,3115,1.333226324,50.66227929,3115
access.trade.gov,3115,59180,2076,18.99839486,2375.796469,4153
acwi.gov,3115,12459,3115,3.999678973,134.3216693,3115
adlnet.gov,3115,12459,3115,3.999678973,128.6555377,3115
afjag.af.mil,3115,5191,2076,1.666452648,10.99903692,3115
afmc.af.mil,3115,8306,3115,2.666452648,80.32648475,3115
afsc.af.mil,3115,4153,3115,1.333226324,17.99839486,3115
airforcesmallbiz.af.mil,3115,3115,3115,1,1.999678973,3115
airman.af.mil,3115,7268,3115,2.333226324,31.33065811,3115
altoona.va.gov,3115,3115,3115,1,30.33065811,3115
amarillo.va.gov,3115,10382,2076,3.332905297,1046.24366,4153
amc.army.mil,3115,7268,3115,2.333226324,41.32969502,3115
analysistools.nci.nih.gov,3115,3115,2076,1,0,3115
angtec.ang.af.mil,3115,10382,2076,3.332905297,65.66099518,3115
api.data.gov,3115,4153,3115,1.333226324,222.9807384,3115
appel.nasa.gov,3115,10382,3115,3.332905297,505.623435,4153
armynursecorps.amedd.army.mil,3115,9344,3115,2.999678973,91.99197432,3115
ars-grin.gov,3115,9344,1038,2.999678973,206.6487961,3115
attic.gsfc.nasa.gov,3115,3115,3115,1,0,3115
bh.usembassy.gov,3115,12459,4153,3.999678973,240.3126806,4153
bi.usembassy.gov,3115,9344,3115,2.999678973,142.3210273,3115
bic.marines.mil,3115,10382,2076,3.332905297,142.3210273,3115
blackhills.va.gov,3115,9344,4153,2.999678973,37.6635634,4153
blastinjuryresearch.amedd.army.mil,3115,15574,1038,4.999678973,497.2908507,3115
blsa.nih.gov,3115,5191,3115,1.666452648,86.3258427,2076
bn.usembassy.gov,3115,6229,2076,1.999678973,8.33258427,3115
brainhealth.nia.nih.gov,3115,6229,1038,1.999678973,75.32680578,2076
bronx.va.gov,3115,9344,5191,2.999678973,84.65939005,5191
buffalo.va.gov,3115,4153,4153,1.333226324,0,3115
buoybay.noaa.gov,3115,14535,3115,4.666131621,55.66195827,3115
businessdefense.gov,3115,11421,3115,3.666452648,302.6407705,3115
catalog.niddk.nih.gov,3115,3115,2076,1,0,3115
cdxnodengn.epa.gov,3115,5191,2076,1.666452648,364.3020867,2076
ceb.nlm.nih.gov,3115,4153,2076,1.333226324,1.333226324,3115
childstats.gov,3115,3115,3115,1,0,3115
cida.usgs.gov,3115,11421,3115,3.666452648,294.6414125,6229
citdecadssoweb.cit.nih.gov,3115,3115,3115,1,0,3115
cloud.gov,3115,8306,3115,2.666452648,24.33130016,3115
cloud.usgs.gov,3115,4153,1038,1.333226324,18.33162119,2076
clr2.marines.mil,3115,6229,2076,1.999678973,40.66324238,3115
co2web.jpl.nasa.gov,3115,5191,1038,1.666452648,8.665810594,4153
code.gov,3115,17650,1038,5.666131621,67.66099518,3115
commonresearchmodel.larc.nasa.gov,3115,11421,1038,3.666452648,46.66260032,3115
concessions.nps.gov,3115,11421,2076,3.666452648,42.32969502,2076
connectedcare.va.gov,3115,3115,1038,1,0,3115
corporateservices.noaa.gov,3115,5191,1038,1.666452648,294.6414125,3115
creech.af.mil,3115,18688,5191,5.999357945,15.33194222,4153
ctcms.nist.gov,3115,4153,2076,1.333226324,31.99711075,3115
cvi.dhs.gov,3115,70601,2076,22.66484751,533.2876404,3115
cyberdefensereview.army.mil,3115,7268,2076,2.333226324,284.6423756,3115
datamapper.geo.census.gov,3115,23880,12459,7.666131621,31.99711075,10382
disc.sci.gsfc.nasa.gov,3115,5191,4153,1.666452648,299.6410915,2076
diversity.defense.gov,3115,9344,1038,2.999678973,25.33130016,4153
dma.mil,3115,6229,3115,1.999678973,40.66324238,3115
e-enterprise.gov,3115,3115,1038,1,51.32905297,3115
eagnmncom069b.usps.com,3115,3115,3115,1,0,3115
eagnmncom06a9.usps.com,3115,3115,3115,1,0,3115
eagnmncom115f.usps.com,3115,3115,3115,1,0,3115
eagnmncom1179.usps.com,3115,6229,3115,1.999678973,5.999357945,3115
eagnmncom117f.usps.com,3115,6229,3115,1.999678973,6.666131621,3115
eagnmncom1197.usps.com,3115,3115,3115,1,0,3115
eagnmncom11af.usps.com,3115,3115,3115,1,0,3115
eagnmncom120d.usps.com,3115,3115,3115,1,0,3115
eagnmncom1210.usps.com,3115,3115,3115,1,0,3115
eddataexpress.ed.gov,3115,5191,2076,1.666452648,47.66260032,3115
edrn.nci.nih.gov,3115,10382,2076,3.332905297,105.9910112,3115
efile.fara.gov,3115,30109,2076,9.665810594,230.9800963,8306
es.govloans.gov,3115,3115,3115,1,83.9929374,2076
eweb1.sba.gov,3115,12459,3115,3.999678973,138.3213483,3115
ffb.treasury.gov,3115,3115,1038,1,31.99711075,2076
fim.noaa.gov,3115,3115,3115,1,0,3115
fort.usgs.gov,3115,3115,3115,1,0,3115
fpc.state.gov,3115,3115,2076,1,0,3115
frederick.cancer.gov,3115,23880,3115,7.666131621,0,4153
gc.noaa.gov,3115,4153,3115,1.333226324,3.999678973,3115
giovanni.gsfc.nasa.gov,3115,3115,3115,1,0,3115
gis1.usgs.gov,3115,4153,3115,1.333226324,61.66131621,3115
gopost.usps.com,3115,4153,3115,1.333226324,48.32905297,3115
gosere.af.mil,3115,1038,1038,0.333226324,327.305297,1038
gsablogs.gsa.gov,3115,6229,3115,1.999678973,341.6372392,2076
hawaiihumpbackwhale.noaa.gov,3115,6229,2076,1.999678973,25.66452648,3115
herc.research.va.gov,3115,4153,4153,1.333226324,0,3115
heronetstage.epa.gov,3115,3115,3115,1,0,3115
hirevets.gov,3115,4153,3115,1.333226324,90.65874799,3115
hls.gsfc.nasa.gov,3115,7268,2076,2.333226324,35.99678973,2076
hudsonvalley.va.gov,3115,4153,2076,1.333226324,26.33097913,3115
i5k.nal.usda.gov,3115,10382,3115,3.332905297,8.999357945,3115
inherentresolve.mil,3115,7268,3115,2.333226324,33.66388443,3115
integrationacademy.ahrq.gov,3115,3115,3115,1,0,3115
iono.jpl.nasa.gov,3115,3115,2076,1,0,3115
irs.usajobs.gov,3115,3115,3115,1,69.32744783,1038
istp.gsfc.nasa.gov,3115,6229,2076,1.999678973,458.6272873,3115
itdashboard.gov,3115,10382,3115,3.332905297,43.66292135,3115
jamrs.defense.gov,3115,3115,3115,1,0,3115
jcu.mil,3115,5191,2076,1.666452648,203.3158909,3115
jfsc.ndu.edu,3115,16612,4153,5.332905297,141.987801,3115
kinetics.nist.gov,3115,6229,3115,1.999678973,472.6260032,3115
km.nasa.gov,3115,9344,2076,2.999678973,233.646549,3115
lcacommons.gov,3115,4153,2076,1.333226324,17.33194222,3115
lebanon.va.gov,3115,3115,3115,1,28.66420546,3115
lep.gov,3115,3115,3115,1,0,3115
lhncbc.nlm.nih.gov,3115,3115,3115,1,3.666452648,3115
locator.hiv.gov,3115,4153,4153,1.333226324,29.33097913,2076
lrh.usace.army.mil,3115,6229,3115,1.999678973,19.66484751,3115
ls.usembassy.gov,3115,5191,4153,1.666452648,0,4153
lu.usembassy.gov,3115,6229,3115,1.999678973,78.6600321,3115
lws.gsfc.nasa.gov,3115,7268,3115,2.333226324,175.9849117,2076
mafspace.msfc.nasa.gov,3115,3115,2076,1,0,3115
marforcom.marines.mil,3115,3115,3115,1,121.9894061,2076
